label,depth,rate
rh_R_6mp,depth_1,0.00112530242686715
rh_R_6mp,depth_2,0.00154435590088851
rh_R_6mp,depth_3,0.00177512558490619
rh_R_6mp,depth_4,0.001877961181348
rh_R_6mp,depth_5,0.00188878979226742
rh_R_6mp,depth_6,0.00184812780929208
rh_R_6mp,depth_7,0.00178398801066509
rh_R_6r,depth_1,0.000919101915930903
rh_R_6r,depth_2,0.00124946876215771
rh_R_6r,depth_3,0.00150710439752487
rh_R_6r,depth_4,0.00172209871909623
rh_R_6r,depth_5,0.00191505653797512
rh_R_6r,depth_6,0.00205390761647303
rh_R_6r,depth_7,0.00211434229754782
rh_R_6v,depth_1,0.000707384423312955
rh_R_6v,depth_2,0.00124279890567676
rh_R_6v,depth_3,0.00160330323999704
rh_R_6v,depth_4,0.00186592677186819
rh_R_6v,depth_5,0.00210423905770057
rh_R_6v,depth_6,0.00230071017706728
rh_R_6v,depth_7,0.00238187071899652
rh_R_8Ad,depth_1,0.0011320720834258
rh_R_8Ad,depth_2,0.0014727058696213
rh_R_8Ad,depth_3,0.00173049781026413
rh_R_8Ad,depth_4,0.00194986619016366
rh_R_8Ad,depth_5,0.00212413510463397
rh_R_8Ad,depth_6,0.00221540524848637
rh_R_8Ad,depth_7,0.00218245898588171
rh_R_8Av,depth_1,0.00109079051459817
rh_R_8Av,depth_2,0.00161649973145404
rh_R_8Av,depth_3,0.00192371360100021
rh_R_8Av,depth_4,0.002133564543339
rh_R_8Av,depth_5,0.00230042804464492
rh_R_8Av,depth_6,0.00242043751265896
rh_R_8Av,depth_7,0.0024363923193733
rh_R_8BL,depth_1,0.000757574099940007
rh_R_8BL,depth_2,0.00112268417699331
rh_R_8BL,depth_3,0.00136767214094142
rh_R_8BL,depth_4,0.00158020127865534
rh_R_8BL,depth_5,0.001802999390968
rh_R_8BL,depth_6,0.0019990448965981
rh_R_8BL,depth_7,0.00208753666413549
rh_R_8BM,depth_1,0.00106208415126885
rh_R_8BM,depth_2,0.00136430737052037
rh_R_8BM,depth_3,0.00158091666067248
rh_R_8BM,depth_4,0.00174840041440752
rh_R_8BM,depth_5,0.00188666164245449
rh_R_8BM,depth_6,0.0019821305771043
rh_R_8BM,depth_7,0.00199019270986221
rh_R_8C,depth_1,0.00113603032037684
rh_R_8C,depth_2,0.00146428890991775
rh_R_8C,depth_3,0.00171910162210478
rh_R_8C,depth_4,0.00194102913978492
rh_R_8C,depth_5,0.00213889601253092
rh_R_8C,depth_6,0.00226826224017342
rh_R_8C,depth_7,0.00226279323281191
rh_R_9-46d,depth_1,0.000977749376169285
rh_R_9-46d,depth_2,0.00123889146349504
rh_R_9-46d,depth_3,0.00144862354544797
rh_R_9-46d,depth_4,0.00164917448578012
rh_R_9-46d,depth_5,0.00183374375847331
rh_R_9-46d,depth_6,0.00196689182083061
rh_R_9-46d,depth_7,0.00201601785089875
rh_R_9a,depth_1,0.000647089258759876
rh_R_9a,depth_2,0.00102732223186832
rh_R_9a,depth_3,0.0013126721596664
rh_R_9a,depth_4,0.00154754511791048
rh_R_9a,depth_5,0.0017941800402161
rh_R_9a,depth_6,0.00201521163736207
rh_R_9a,depth_7,0.00215598235747544
rh_R_9m,depth_1,0.000376896836079519
rh_R_9m,depth_2,0.000670441926555333
rh_R_9m,depth_3,0.000917221767533111
rh_R_9m,depth_4,0.00117458646084989
rh_R_9m,depth_5,0.00144385015321909
rh_R_9m,depth_6,0.00168227028338253
rh_R_9m,depth_7,0.00181000510047912
rh_R_9p,depth_1,0.000645818468993538
rh_R_9p,depth_2,0.00105627027739276
rh_R_9p,depth_3,0.00134708408460311
rh_R_9p,depth_4,0.00158986948910011
rh_R_9p,depth_5,0.00182702363454352
rh_R_9p,depth_6,0.00204217702583059
rh_R_9p,depth_7,0.00216693001691264
rh_R_AAIC,depth_1,9.52747504539234e-05
rh_R_AAIC,depth_2,0.000182282891123571
rh_R_AAIC,depth_3,0.000230290273266569
rh_R_AAIC,depth_4,0.000251947171817843
rh_R_AAIC,depth_5,0.000283372967286817
rh_R_AAIC,depth_6,0.000352360789285034
rh_R_AAIC,depth_7,0.000482167156350221
rh_R_AVI,depth_1,0.00119192850776072
rh_R_AVI,depth_2,0.00124943257582542
rh_R_AVI,depth_3,0.00122479201323126
rh_R_AVI,depth_4,0.00119844926986473
rh_R_AVI,depth_5,0.00120315209034935
rh_R_AVI,depth_6,0.00120493909828189
rh_R_AVI,depth_7,0.00119737061213304
rh_R_FEF,depth_1,0.00162970751033545
rh_R_FEF,depth_2,0.0021288079517228
rh_R_FEF,depth_3,0.00247095188297665
rh_R_FEF,depth_4,0.00270322546263977
rh_R_FEF,depth_5,0.00286508135317304
rh_R_FEF,depth_6,0.00295243571239976
rh_R_FEF,depth_7,0.00294042723735077
rh_R_FOP1,depth_1,0.000943952325055319
rh_R_FOP1,depth_2,0.00119505745638489
rh_R_FOP1,depth_3,0.00134875657593657
rh_R_FOP1,depth_4,0.00142382481209053
rh_R_FOP1,depth_5,0.00148637617093863
rh_R_FOP1,depth_6,0.00157387146580382
rh_R_FOP1,depth_7,0.00163600303137567
rh_R_FOP2,depth_1,0.000907723025683228
rh_R_FOP2,depth_2,0.00113465224061853
rh_R_FOP2,depth_3,0.00133932038334419
rh_R_FOP2,depth_4,0.001530344849438
rh_R_FOP2,depth_5,0.00169691231584477
rh_R_FOP2,depth_6,0.00178682504702563
rh_R_FOP2,depth_7,0.0017298801719592
rh_R_FOP3,depth_1,0.00077067097625917
rh_R_FOP3,depth_2,0.000915786602799219
rh_R_FOP3,depth_3,0.00104809586507017
rh_R_FOP3,depth_4,0.0011770260879954
rh_R_FOP3,depth_5,0.00127050712702762
rh_R_FOP3,depth_6,0.00129887703344052
rh_R_FOP3,depth_7,0.00126180668221589
rh_R_FOP4,depth_1,0.00145254019894365
rh_R_FOP4,depth_2,0.00149868625929059
rh_R_FOP4,depth_3,0.00144358625778047
rh_R_FOP4,depth_4,0.00139139996332552
rh_R_FOP4,depth_5,0.00139032579444206
rh_R_FOP4,depth_6,0.00139700347855963
rh_R_FOP4,depth_7,0.00137385781915152
rh_R_FOP5,depth_1,0.00140355340782144
rh_R_FOP5,depth_2,0.00149228134824511
rh_R_FOP5,depth_3,0.00147520030054451
rh_R_FOP5,depth_4,0.00145010068413183
rh_R_FOP5,depth_5,0.00145613161420503
rh_R_FOP5,depth_6,0.00146648350914656
rh_R_FOP5,depth_7,0.00145244040295689
rh_R_IFJa,depth_1,0.000877097064829109
rh_R_IFJa,depth_2,0.0013395609633499
rh_R_IFJa,depth_3,0.00167795964184859
rh_R_IFJa,depth_4,0.00193767746291953
rh_R_IFJa,depth_5,0.00214162865115209
rh_R_IFJa,depth_6,0.00223703874086765
rh_R_IFJa,depth_7,0.00217295816737872
rh_R_IFJp,depth_1,0.00134743477491412
rh_R_IFJp,depth_2,0.00155163507359027
rh_R_IFJp,depth_3,0.00178218532588242
rh_R_IFJp,depth_4,0.00201564481802452
rh_R_IFJp,depth_5,0.00220203605628451
rh_R_IFJp,depth_6,0.00231644618644741
rh_R_IFJp,depth_7,0.00231983145708386
rh_R_IFSa,depth_1,0.00083490593370787
rh_R_IFSa,depth_2,0.00118957419811801
rh_R_IFSa,depth_3,0.00139362327002302
rh_R_IFSa,depth_4,0.00160762237067211
rh_R_IFSa,depth_5,0.00182272007912149
rh_R_IFSa,depth_6,0.00196959172793757
rh_R_IFSa,depth_7,0.00198081389542142
rh_R_IFSp,depth_1,0.000804325484894924
rh_R_IFSp,depth_2,0.00120091037601512
rh_R_IFSp,depth_3,0.00145091778465534
rh_R_IFSp,depth_4,0.00164828716957511
rh_R_IFSp,depth_5,0.00180902926906852
rh_R_IFSp,depth_6,0.00189325284337533
rh_R_IFSp,depth_7,0.00185799918432399
rh_R_Ig,depth_1,0.00129879445209201
rh_R_Ig,depth_2,0.00136900461693394
rh_R_Ig,depth_3,0.00141083357605846
rh_R_Ig,depth_4,0.001445731293049
rh_R_Ig,depth_5,0.00147616312823209
rh_R_Ig,depth_6,0.00150405880350908
rh_R_Ig,depth_7,0.00153285101951799
rh_R_MI,depth_1,0.000884409010726521
rh_R_MI,depth_2,0.000928843234451876
rh_R_MI,depth_3,0.000861954495156003
rh_R_MI,depth_4,0.000791265322547845
rh_R_MI,depth_5,0.000742811955702467
rh_R_MI,depth_6,0.00073477630365572
rh_R_MI,depth_7,0.000776251802001193
rh_R_PEF,depth_1,0.00127109076725629
rh_R_PEF,depth_2,0.00158002606173567
rh_R_PEF,depth_3,0.00187537788923061
rh_R_PEF,depth_4,0.00214235445002875
rh_R_PEF,depth_5,0.00235880706482739
rh_R_PEF,depth_6,0.00248782110081623
rh_R_PEF,depth_7,0.00246380478344433
rh_R_PoI2,depth_1,0.000216699409344546
rh_R_PoI2,depth_2,0.000333248545096536
rh_R_PoI2,depth_3,0.0004102657157874
rh_R_PoI2,depth_4,0.000455276748569212
rh_R_PoI2,depth_5,0.000486286414034339
rh_R_PoI2,depth_6,0.000527048896558751
rh_R_PoI2,depth_7,0.00062492423042669
rh_R_SCEF,depth_1,0.00176892375130339
rh_R_SCEF,depth_2,0.00208921970387011
rh_R_SCEF,depth_3,0.00230187218997795
rh_R_SCEF,depth_4,0.00245362069120598
rh_R_SCEF,depth_5,0.00251449621185713
rh_R_SCEF,depth_6,0.00247171631870589
rh_R_SCEF,depth_7,0.00230257930825119
rh_R_SFL,depth_1,0.00150033312576502
rh_R_SFL,depth_2,0.00186210177276182
rh_R_SFL,depth_3,0.00213610773679395
rh_R_SFL,depth_4,0.00228279295726627
rh_R_SFL,depth_5,0.00231958078592727
rh_R_SFL,depth_6,0.0023324055786934
rh_R_SFL,depth_7,0.00227014607113342
rh_R_a10p,depth_1,0.000343305285924126
rh_R_a10p,depth_2,0.000596868428057501
rh_R_a10p,depth_3,0.000832637736091738
rh_R_a10p,depth_4,0.00107184325766953
rh_R_a10p,depth_5,0.00130993188780523
rh_R_a10p,depth_6,0.00149734470872728
rh_R_a10p,depth_7,0.00156914727402419
rh_R_a24,depth_1,0.000736026214579243
rh_R_a24,depth_2,0.000794428045918992
rh_R_a24,depth_3,0.000895348132158197
rh_R_a24,depth_4,0.00104748377516916
rh_R_a24,depth_5,0.00122512158343651
rh_R_a24,depth_6,0.00136203308089258
rh_R_a24,depth_7,0.0013832016948306
rh_R_a24pr,depth_1,0.00100152123853948
rh_R_a24pr,depth_2,0.00122537790242764
rh_R_a24pr,depth_3,0.00147020669530512
rh_R_a24pr,depth_4,0.00172208522088181
rh_R_a24pr,depth_5,0.00191920940520937
rh_R_a24pr,depth_6,0.00202145433300983
rh_R_a24pr,depth_7,0.00201050457963723
rh_R_a32pr,depth_1,0.00104566217351993
rh_R_a32pr,depth_2,0.00123452099314251
rh_R_a32pr,depth_3,0.00143653340164379
rh_R_a32pr,depth_4,0.00164412052065624
rh_R_a32pr,depth_5,0.00183747164470271
rh_R_a32pr,depth_6,0.00197262703894314
rh_R_a32pr,depth_7,0.00198404065747292
rh_R_a47r,depth_1,0.000632784062437482
rh_R_a47r,depth_2,0.000918864895468055
rh_R_a47r,depth_3,0.00111115649163055
rh_R_a47r,depth_4,0.00131258778712823
rh_R_a47r,depth_5,0.00151592431312789
rh_R_a47r,depth_6,0.00168976113173888
rh_R_a47r,depth_7,0.00179291039202788
rh_R_a9-46v,depth_1,0.000988607013772625
rh_R_a9-46v,depth_2,0.00120360312249603
rh_R_a9-46v,depth_3,0.0013983571695742
rh_R_a9-46v,depth_4,0.00160253194193577
rh_R_a9-46v,depth_5,0.0018173241163631
rh_R_a9-46v,depth_6,0.00199690622927958
rh_R_a9-46v,depth_7,0.0020775886109313
rh_R_d32,depth_1,0.000873261712884157
rh_R_d32,depth_2,0.00103497648918713
rh_R_d32,depth_3,0.00117984862139448
rh_R_d32,depth_4,0.0013493347618439
rh_R_d32,depth_5,0.00152096532909514
rh_R_d32,depth_6,0.00167145540572408
rh_R_d32,depth_7,0.00174503279939919
rh_R_i6-8,depth_1,0.00133966361572407
rh_R_i6-8,depth_2,0.00191126487341545
rh_R_i6-8,depth_3,0.00226701139940276
rh_R_i6-8,depth_4,0.00248597598638844
rh_R_i6-8,depth_5,0.00262104608922768
rh_R_i6-8,depth_6,0.00269448048147152
rh_R_i6-8,depth_7,0.00266659415487875
rh_R_p10p,depth_1,0.000827396561356224
rh_R_p10p,depth_2,0.0010213900299824
rh_R_p10p,depth_3,0.0012098576821794
rh_R_p10p,depth_4,0.00139652580444198
rh_R_p10p,depth_5,0.00157787328113997
rh_R_p10p,depth_6,0.00170880547854163
rh_R_p10p,depth_7,0.00174981676846155
rh_R_p24,depth_1,0.000702328986451106
rh_R_p24,depth_2,0.000852740816612038
rh_R_p24,depth_3,0.00101941698134299
rh_R_p24,depth_4,0.00121061369296493
rh_R_p24,depth_5,0.00137560733059677
rh_R_p24,depth_6,0.00148084557168106
rh_R_p24,depth_7,0.00149953579216963
rh_R_p24pr,depth_1,0.00116341405927504
rh_R_p24pr,depth_2,0.00138567873902695
rh_R_p24pr,depth_3,0.0015917962047017
rh_R_p24pr,depth_4,0.00179075290909179
rh_R_p24pr,depth_5,0.00198846842233557
rh_R_p24pr,depth_6,0.00213978427665809
rh_R_p24pr,depth_7,0.00215169083277169
rh_R_p32,depth_1,0.000425117785915625
rh_R_p32,depth_2,0.000607867411005817
rh_R_p32,depth_3,0.000822308175856371
rh_R_p32,depth_4,0.00108144932268589
rh_R_p32,depth_5,0.00136464420561071
rh_R_p32,depth_6,0.00160905669158119
rh_R_p32,depth_7,0.00173018631875562
rh_R_p32pr,depth_1,0.00115275379089224
rh_R_p32pr,depth_2,0.00137907487011324
rh_R_p32pr,depth_3,0.00159521135832951
rh_R_p32pr,depth_4,0.00177820065462586
rh_R_p32pr,depth_5,0.00191643076612127
rh_R_p32pr,depth_6,0.00198072013327848
rh_R_p32pr,depth_7,0.00195579834058157
rh_R_p47r,depth_1,0.000812282577861408
rh_R_p47r,depth_2,0.00115677690329648
rh_R_p47r,depth_3,0.00142163405158918
rh_R_p47r,depth_4,0.00165667843274685
rh_R_p47r,depth_5,0.00187233750767336
rh_R_p47r,depth_6,0.00203630397339445
rh_R_p47r,depth_7,0.00209962960287732
rh_R_p9-46v,depth_1,0.000860679793592393
rh_R_p9-46v,depth_2,0.00117337583573596
rh_R_p9-46v,depth_3,0.00133886076166983
rh_R_p9-46v,depth_4,0.00150760976865777
rh_R_p9-46v,depth_5,0.00170317783570637
rh_R_p9-46v,depth_6,0.00186087957203177
rh_R_p9-46v,depth_7,0.00192002075209506
rh_R_s32,depth_1,0.00022278363072745
rh_R_s32,depth_2,0.000264762016366417
rh_R_s32,depth_3,0.000367394124054146
rh_R_s32,depth_4,0.000533451307875003
rh_R_s32,depth_5,0.000727427188841859
rh_R_s32,depth_6,0.000916088687113911
rh_R_s32,depth_7,0.0010524320116873
rh_R_s6-8,depth_1,0.00134946622341597
rh_R_s6-8,depth_2,0.00170456409870144
rh_R_s6-8,depth_3,0.00194177658155538
rh_R_s6-8,depth_4,0.00217108770210129
rh_R_s6-8,depth_5,0.00237304600140176
rh_R_s6-8,depth_6,0.00248028057652026
rh_R_s6-8,depth_7,0.00244274529595445
